#Frame         radius     distplot         rmsf  ligand_rmsd            C           CA            O            N         SASA
   23447      20.8550       2.4494       0.0000       0.5816       2.0845       2.1069       2.1884       2.0793      96.8436
   23448      20.9059       2.4237       0.0000       0.5751       2.1355       2.1600       2.2423       2.1278     102.3619
   23449      20.8717       2.5939       0.0000       0.5037       2.2284       2.2519       2.3130       2.2243      90.8625
   23450      20.8921       2.4628       0.0000       0.5242       2.1000       2.1186       2.1984       2.0962      98.3815
   23451      20.9090       2.2994       0.0000       0.6139       1.9716       2.0112       2.0700       1.9761      92.3121
   23452      20.9133       2.3586       0.0000       0.4973       2.0607       2.0817       2.1727       2.0546     116.3020
   23453      20.8844       2.4251       0.0000       0.5235       2.0268       2.0698       2.1118       2.0387     106.8643
   23454      20.9092       2.5640       0.0000       0.6036       2.2385       2.2740       2.3343       2.2399     104.1468
   23455      20.9638       2.4396       0.0000       0.4780       2.1148       2.1513       2.2086       2.1177     117.9439
   23456      20.9204       2.5588       0.0000       0.5653       2.2200       2.2558       2.3187       2.2225     101.0947
   23457      20.9747       2.5338       0.0000       0.5173       2.2397       2.2827       2.3287       2.2430     112.0541
   23458      20.9827       2.4261       0.0000       0.4876       2.2001       2.2316       2.3044       2.1906      94.8418
   23459      20.9689       2.4805       0.0000       0.5571       2.2729       2.3006       2.3717       2.2696      93.7354
   23460      20.8906       2.4759       0.0000       0.5537       2.2779       2.3008       2.3911       2.2642      99.8519
   23461      20.9332       2.4994       0.0000       0.5157       2.2838       2.3052       2.3893       2.2697      96.3469
   23462      20.9412       2.5664       0.0000       0.5131       2.2287       2.2530       2.3342       2.2116     121.6313
   23463      20.8694       2.6370       0.0000       0.4860       2.3768       2.3930       2.4819       2.3649      99.0329
   23464      20.8384       2.6208       0.0000       0.4895       2.3684       2.3876       2.4554       2.3574      93.8771
   23465      20.9814       2.6174       0.0000       0.5224       2.3785       2.3986       2.4931       2.3659      85.5178
   23466      20.9016       2.6731       0.0000       0.4961       2.3798       2.3941       2.4860       2.3609      93.5376
   23467      20.8880       2.6613       0.0000       0.4919       2.3500       2.3667       2.4667       2.3352      93.9557
   23468      20.9150       2.6505       0.0000       0.5506       2.2992       2.3229       2.3967       2.2880      94.1599
   23469      20.9968       2.4987       0.0000       0.5023       2.1820       2.2059       2.2944       2.1649     125.3276
   23470      20.8892       2.4800       0.0000       0.5381       2.2326       2.2586       2.3398       2.2183     102.0464
   23471      20.8684       2.4264       0.0000       0.4922       2.0930       2.1123       2.1885       2.0810      98.2373
   23472      20.8701       2.4371       0.0000       0.5412       2.0770       2.0975       2.1910       2.0633     104.0627
   23473      20.8675       2.5797       0.0000       0.5139       2.2194       2.2437       2.3162       2.2078     106.0245
   23474      20.8761       2.5716       0.0000       0.5488       2.2300       2.2475       2.3272       2.2208      91.6318
   23475      20.9253       2.6536       0.0000       0.5075       2.2347       2.2640       2.3335       2.2347     113.9211
   23476      20.9033       2.4841       0.0000       0.5005       1.9980       2.0256       2.0999       1.9914     102.8283
   23477      20.8727       2.3804       0.0000       0.4888       2.0370       2.0682       2.1381       2.0351      95.3374
   23478      20.8892       2.3670       0.0000       0.5544       2.0436       2.0707       2.1479       2.0346      87.5525
   23479      20.9656       2.4042       0.0000       0.5193       2.0004       2.0333       2.1174       1.9867      95.8528
   23480      20.9116       2.4653       0.0000       0.4947       2.0385       2.0641       2.1401       2.0298     108.2138
   23481      20.8629       2.5233       0.0000       0.5034       2.2032       2.2260       2.3168       2.1863     103.4309
   23482      20.8642       2.4958       0.0000       0.5094       2.1433       2.1651       2.2658       2.1281     106.0027
   23483      20.8350       2.5757       0.0000       0.4563       2.2633       2.2779       2.3689       2.2493      93.1059
   23484      20.8982       2.5730       0.0000       0.5532       2.2589       2.2784       2.3688       2.2443      94.6061
   23485      20.9300       2.4901       0.0000       0.4718       2.0466       2.0722       2.1602       2.0369     112.6114
   23486      20.8446       2.4266       0.0000       0.5520       2.0256       2.0533       2.1231       2.0159     105.6655
   23487      20.8834       2.4242       0.0000       0.6595       2.0551       2.0846       2.1442       2.0478     115.7097
   23488      20.8006       2.4732       0.0000       0.5811       2.1573       2.1866       2.2403       2.1690     101.7432
   23489      20.8974       2.4401       0.0000       0.4812       2.1435       2.1729       2.2384       2.1445     111.1170
   23490      20.8575       2.2923       0.0000       0.5800       1.9669       2.0089       2.0600       1.9734      94.2207
   23491      20.8701       2.3950       0.0000       0.5754       2.0043       2.0279       2.1052       1.9981     107.4748
   23492      20.8784       2.4030       0.0000       0.6360       2.1281       2.1561       2.2256       2.1253      95.8270
   23493      20.9367       2.4188       0.0000       0.6120       2.0617       2.0919       2.1759       2.0583     109.6893
   23494      20.9209       2.4425       0.0000       0.6996       2.1288       2.1451       2.2391       2.1174     110.8620
   23495      20.9353       2.4212       0.0000       0.5359       2.1094       2.1338       2.2008       2.1057     106.4241
   23496      20.8547       2.4304       0.0000       0.5170       2.1542       2.1765       2.2594       2.1390     100.4860
   23497      20.9193       2.4995       0.0000       0.5106       2.2060       2.2333       2.3030       2.1963     110.4644
   23498      20.8598       2.5877       0.0000       0.4991       2.2570       2.2855       2.3550       2.2490      86.5611
   23499      20.8994       2.6030       0.0000       0.5406       2.2541       2.2781       2.3640       2.2435     101.7408
   23500      20.7728       2.6426       0.0000       0.5409       2.1837       2.2090       2.2925       2.1713      96.7061
   23501      20.8463       2.7203       0.0000       0.6376       2.2793       2.2988       2.3879       2.2657     108.4926
   23502      20.8554       2.7563       0.0000       0.5549       2.3297       2.3565       2.4367       2.3191     106.1694
   23503      20.8675       2.6942       0.0000       0.5222       2.3980       2.4331       2.4886       2.3966     112.0564
   23504      20.8065       2.7762       0.0000       0.6862       2.4869       2.5071       2.5984       2.4689      98.3958
   23505      20.9012       2.6586       0.0000       0.5720       2.2516       2.2803       2.3571       2.2433     109.5883
   23506      20.8842       2.5927       0.0000       0.4750       2.2114       2.2474       2.3121       2.2103     111.2006
   23507      20.9424       2.5274       0.0000       0.5729       2.1045       2.1343       2.2039       2.1071     118.9928
   23508      20.9020       2.4052       0.0000       0.5846       2.1261       2.1557       2.2360       2.1195     122.2494
   23509      20.9688       2.2735       0.0000       0.5866       1.9694       2.0084       2.0565       1.9752     105.3857
   23510      20.9530       2.3320       0.0000       0.6488       2.0231       2.0488       2.1276       2.0162     107.9311
   23511      20.9474       2.1984       0.0000       0.6205       1.8859       1.9312       1.9880       1.8895     104.2607
   23512      21.0188       2.2060       0.0000       0.4858       1.8731       1.9087       1.9714       1.8747     110.8663
   23513      21.0393       2.1985       0.0000       0.7070       1.8622       1.8928       1.9663       1.8599     118.4672
   23514      20.9389       2.3429       0.0000       0.6683       2.0475       2.0818       2.1472       2.0462     103.7676
   23515      20.9829       2.4505       0.0000       0.5414       2.1809       2.2145       2.2869       2.1745     112.9408
   23516      21.0158       2.4016       0.0000       0.5949       2.1339       2.1667       2.2112       2.1365     114.3459
   23517      20.9670       2.3658       0.0000       0.4966       1.9584       1.9926       2.0528       1.9594     113.5621
   23518      20.9090       2.4001       0.0000       0.5650       2.0041       2.0465       2.0972       2.0054      93.9085
   23519      20.9292       2.3946       0.0000       0.5906       1.9526       1.9976       2.0468       1.9550     113.6121
   23520      20.8928       2.4563       0.0000       0.6396       1.9935       2.0275       2.0937       1.9878     109.5369
